date,value
2020-01-01,0.045376620633481725
2020-01-02,0.07145472579636632
2020-01-03,-0.14874943080507327
2020-01-04,-0.23653574922351345
2020-01-05,-0.3410204053010628
2020-01-06,-0.4221521996906389
2020-01-07,-0.5518809488374755
2020-01-08,-0.7187797291109034
2020-01-09,-0.8601101002409107
2020-01-10,-0.8812052944206175
2020-01-11,-0.9666044224797175
2020-01-12,-0.9328632233605574
2020-01-13,-0.932861902565546
2020-01-14,-0.94809609230225
2020-01-15,-1.0329637993921936
2020-01-16,-0.9342085043660414
2020-01-17,-0.9316180775257364
2020-01-18,-0.9367024767189198
2020-01-19,-0.9197021788062258
2020-01-20,-0.7018171923086387
2020-01-21,-0.6472043676560674
2020-01-22,-0.540728736709034
2020-01-23,-0.5013538091651853
2020-01-24,-0.3322192012145201
2020-01-25,-0.18841472746074361
2020-01-26,-0.1819880851618355
2020-01-27,0.11115135199555244
2020-01-28,0.2700021435219984
2020-01-29,0.3838187054637372
2020-01-30,0.4649099370186712
2020-01-31,0.48393995965260367
2020-02-01,0.6655368346467886
2020-02-02,0.8206348793606857
2020-02-03,0.7169260598612109
2020-02-04,0.8780647646322798
2020-02-05,0.8839633652788037
2020-02-06,1.0622315353324905
2020-02-07,1.0463703064592793
2020-02-08,1.0765103675925949
2020-02-09,1.0906208927143248
2020-02-10,0.9780193687488221
2020-02-11,0.8946191563576181
2020-02-12,0.7744763782366538
2020-02-13,0.7145182329372505
2020-02-14,0.7695215588736309
2020-02-15,0.7245359028788714
2020-02-16,0.613458473332512
2020-02-17,0.5435161943777543
2020-02-18,0.1677482266779577
2020-02-19,0.16499430153216743
2020-02-20,0.0968532063113213
2020-02-21,-0.18599601939450106
2020-02-22,-0.20353757516700527
2020-02-23,-0.4903952855393471
2020-02-24,-0.36744332760607845
2020-02-25,-0.4056712698054201
2020-02-26,-0.497901275370783
2020-02-27,-0.8392400543405119
2020-02-28,-0.8667730525362433
2020-02-29,-0.9573580887661391
2020-03-01,-0.9936504820762049
2020-03-02,-0.9200676825622272
2020-03-03,-0.9116424098872941
2020-03-04,-1.0591271830119118
2020-03-05,-1.043364807236131
2020-03-06,-0.9990678318127223
2020-03-07,-1.0203834426024747
2020-03-08,-0.7881028099158601
2020-03-09,-0.8851083314325975
2020-03-10,-0.7050122568644408
2020-03-11,-0.8217800897772191
2020-03-12,-0.5059177592951891
2020-03-13,-0.3702411621161331
2020-03-14,-0.5162060413751417
2020-03-15,-0.4018414705342107
2020-03-16,-0.08588388408121389
2020-03-17,0.33040845534762586
2020-03-18,0.4375776287403641
2020-03-19,0.5068839161997658
2020-03-20,0.35400471619325097
2020-03-21,0.40004538220486086
2020-03-22,0.602677685777892
2020-03-23,0.6996981063180325
2020-03-24,0.9630067211583193
2020-03-25,0.8997993313310949
2020-03-26,0.9343504834606408
2020-03-27,0.932732557762092
2020-03-28,1.0755026893072521
2020-03-29,0.9686320890520146
2020-03-30,0.9998562946188716
2020-03-31,0.8889807894408011
2020-04-01,0.833340995422635
2020-04-02,1.017566636082107
2020-04-03,0.8303507128474947
2020-04-04,0.6373596463605672
2020-04-05,0.38524665039120864
2020-04-06,0.5276251196904052
2020-04-07,0.3993213539840003
2020-04-08,0.034641938168047795
2020-04-09,0.17632699182621525
