date,value
2020-01-01,0.9436282328220861
2020-01-02,0.8765014780321659
2020-01-03,0.7048367163217995
2020-01-04,0.5954786740028022
2020-01-05,0.4977571118435415
2020-01-06,0.536532424501276
2020-01-07,0.38004560831624856
2020-01-08,0.3124855302969168
2020-01-09,0.031755664878441864
2020-01-10,0.00533414543442097
2020-01-11,-0.26699714366834354
2020-01-12,-0.2443683844076071
2020-01-13,-0.33677503261385533
2020-01-14,-0.5255482731956479
2020-01-15,-0.7115563038004831
2020-01-16,-0.8027399935440129
2020-01-17,-0.7677942820114371
2020-01-18,-0.9173563373910829
2020-01-19,-0.8977504993656542
2020-01-20,-0.9961040608333497
2020-01-21,-0.9986002002100685
2020-01-22,-0.9081520861113089
2020-01-23,-1.0239670167256205
2020-01-24,-0.8753290045451794
2020-01-25,-1.0326162875786056
2020-01-26,-0.9206453697863681
2020-01-27,-0.7604908144707191
2020-01-28,-0.7239423583717907
2020-01-29,-0.5546546459068012
2020-01-30,-0.6601557598025646
2020-01-31,-0.5244428445372316
2020-02-01,-0.5026022566117883
2020-02-02,-0.18388890336943264
2020-02-03,0.04456665892777102
2020-02-04,0.14172357671325486
2020-02-05,0.23327904417124878
2020-02-06,0.35289966676230594
2020-02-07,0.43066656422728467
2020-02-08,0.5356404433060179
2020-02-09,0.5841314227235539
2020-02-10,0.696229007370922
2020-02-11,0.8844970030032593
2020-02-12,0.9784870927196173
2020-02-13,0.8868920443139751
2020-02-14,0.9220642063513231
2020-02-15,1.017982060196682
2020-02-16,0.9971388069308087
2020-02-17,0.9293106974305082
2020-02-18,1.025976691249503
2020-02-19,0.9905780603813003
2020-02-20,0.7558110011983592
2020-02-21,0.7904477348604224
2020-02-22,0.8715517341485397
2020-02-23,0.5214174424616297
2020-02-24,0.5996513748996606
2020-02-25,0.25561273310896393
2020-02-26,0.025914454530051118
2020-02-27,0.06668758373619244
2020-02-28,-0.20693394244703056
2020-02-29,-0.17731282112663427
2020-03-01,-0.046847700992245694
2020-03-02,-0.3127129584297642
2020-03-03,-0.48431809697508704
2020-03-04,-0.4899814253930866
2020-03-05,-0.8380954993893086
2020-03-06,-0.5474812854886374
2020-03-07,-0.9594603755115738
2020-03-08,-0.7858862084177369
2020-03-09,-0.8413871104474211
2020-03-10,-0.9856037842697577
2020-03-11,-1.005490122061826
2020-03-12,-1.0092309089476683
2020-03-13,-1.0950311077567378
2020-03-14,-0.933401524130741
2020-03-15,-0.9024841714599354
2020-03-16,-0.6877266142567752
2020-03-17,-0.6831199839681072
2020-03-18,-0.6295722050819138
2020-03-19,-0.5123536109988268
2020-03-20,-0.4849849405286559
2020-03-21,-0.36129499261861225
2020-03-22,-0.1833988302191623
2020-03-23,-0.29311150990368484
2020-03-24,0.29576851683127336
2020-03-25,-0.022721530988562066
2020-03-26,0.5193167717223364
2020-03-27,0.40951735363367864
2020-03-28,0.3616732168686537
2020-03-29,0.7448132502910327
2020-03-30,0.7300766009387711
2020-03-31,0.9052888303657324
2020-04-01,0.787997682229681
2020-04-02,0.9933340277120949
2020-04-03,1.0567387730810907
2020-04-04,1.0366735727922793
2020-04-05,1.006983600591675
2020-04-06,0.9673976558925067
2020-04-07,0.9930432728605488
2020-04-08,0.903374842771446
2020-04-09,0.7343186182727698
