date,value
2020-01-01,0.23695672710997717
2020-01-02,0.41302963667315484
2020-01-03,0.5591936211786097
2020-01-04,0.6327210956237338
2020-01-05,0.7505843118869269
2020-01-06,0.945243207533412
2020-01-07,0.9267270777234732
2020-01-08,1.0960391603637472
2020-01-09,0.9384107997454156
2020-01-10,0.9006114994388288
2020-01-11,0.9120438134001724
2020-01-12,0.7852318262679855
2020-01-13,0.6313390233886865
2020-01-14,0.37591887189615875
2020-01-15,0.2512131961339908
2020-01-16,0.14408303301688968
2020-01-17,0.06444786536359286
2020-01-18,-0.16494566705553287
2020-01-19,-0.30538405822803005
2020-01-20,-0.6232962823889345
2020-01-21,-0.6883833036151701
2020-01-22,-0.8151601142675389
2020-01-23,-0.9969280277374127
2020-01-24,-1.0436575459683006
2020-01-25,-0.9319039810390293
2020-01-26,-0.8960465327817738
2020-01-27,-1.0210068954663154
2020-01-28,-0.7861988834094276
2020-01-29,-0.7515006209724076
2020-01-30,-0.4755103182502164
2020-01-31,-0.4798709279483376
2020-02-01,-0.20966587640243867
2020-02-02,-0.2017032547762811
2020-02-03,0.068654061146215
2020-02-04,0.451419932452121
2020-02-05,0.3625492339842105
2020-02-06,0.5268575615989126
2020-02-07,0.6578770950305937
2020-02-08,0.8444120043797831
2020-02-09,0.9276036410465959
2020-02-10,0.935092756425956
2020-02-11,1.0841466081060112
2020-02-12,1.016543377025434
2020-02-13,0.8288649571560253
2020-02-14,0.9236123200689959
2020-02-15,0.5837172718965771
2020-02-16,0.5050427803439862
2020-02-17,0.28656163455178696
2020-02-18,0.24310588561392596
2020-02-19,0.10355803268165507
2020-02-20,-0.2543094795864055
2020-02-21,-0.4814056572134497
2020-02-22,-0.497757873238453
2020-02-23,-0.8588052815362673
2020-02-24,-0.9259816423757751
2020-02-25,-0.8457562998960019
2020-02-26,-1.0053437877544078
2020-02-27,-0.9784023103081907
2020-02-28,-1.0526023562120308
2020-02-29,-0.9998191634326166
2020-03-01,-0.9554421803642226
2020-03-02,-0.5767111410939149
2020-03-03,-0.5886134190904596
2020-03-04,-0.491272186941067
2020-03-05,0.009156251610490041
2020-03-06,-0.22662566665410047
2020-03-07,0.23108124174135442
2020-03-08,0.13965991890342
2020-03-09,0.5453215936601183
2020-03-10,0.7677169637964558
2020-03-11,0.928857946464018
2020-03-12,0.9357788387635161
2020-03-13,0.8168020724908065
2020-03-14,0.9949714164936801
2020-03-15,1.0667614322632817
2020-03-16,0.9255210210930405
2020-03-17,0.7172795851107985
2020-03-18,0.824190261842618
2020-03-19,0.55363685393074
2020-03-20,0.46828694970225604
2020-03-21,0.302885833491531
2020-03-22,0.18375077415046312
2020-03-23,-0.38572941167528246
2020-03-24,-0.5280265301328702
2020-03-25,-0.4729444581102077
2020-03-26,-0.5170596243521538
2020-03-27,-0.6017164094747917
2020-03-28,-0.7656997752322084
2020-03-29,-1.0390885171183761
2020-03-30,-1.0498228081816692
2020-03-31,-0.9259292644785462
2020-04-01,-0.912722182470125
2020-04-02,-0.8083897770852401
2020-04-03,-0.607834097762055
2020-04-04,-0.9042766177511192
2020-04-05,-0.6506003151212228
2020-04-06,-0.2949085323280721
2020-04-07,-0.33116378264164636
2020-04-08,0.07100220294831185
2020-04-09,0.28417634956571797
