date,value
2020-01-01,1.0296389876909977
2020-01-02,0.9147398822609272
2020-01-03,0.8240386130667878
2020-01-04,0.8143763048275202
2020-01-05,0.6247493106706297
2020-01-06,0.641719775591438
2020-01-07,0.42913311153213723
2020-01-08,0.40126704967776966
2020-01-09,0.2998834750180975
2020-01-10,0.051231152844694344
2020-01-11,-0.07855329515051726
2020-01-12,-0.10300199463772637
2020-01-13,-0.2343418729869053
2020-01-14,-0.36716150298130557
2020-01-15,-0.41743511426963076
2020-01-16,-0.5256011226208299
2020-01-17,-0.5970448396823165
2020-01-18,-0.671145706916005
2020-01-19,-0.8298087602410306
2020-01-20,-0.842101368167275
2020-01-21,-0.9904706428292571
2020-01-22,-0.9091850433206451
2020-01-23,-1.0280958525042945
2020-01-24,-0.9245486952101698
2020-01-25,-0.8749105556337983
2020-01-26,-0.9841508739038032
2020-01-27,-0.805953002816808
2020-01-28,-0.8848257449123044
2020-01-29,-0.8021634580540349
2020-01-30,-0.6271698776836067
2020-01-31,-0.5346693070277858
2020-02-01,-0.5638488235838822
2020-02-02,-0.4330782447980358
2020-02-03,-0.2795803431479632
2020-02-04,-0.19009723416275623
2020-02-05,-0.1482191594545096
2020-02-06,0.022778833664212864
2020-02-07,0.4079999220004255
2020-02-08,0.4098666774390312
2020-02-09,0.447394146656574
2020-02-10,0.5422908466928539
2020-02-11,0.6258491827240554
2020-02-12,0.7314972645148236
2020-02-13,0.9144244974500072
2020-02-14,0.940597439543222
2020-02-15,0.9358684820394348
2020-02-16,0.9725868418006218
2020-02-17,0.9262044237345799
2020-02-18,0.9640191319059299
2020-02-19,0.9325826532032737
2020-02-20,1.0003805750992043
2020-02-21,0.7627303589934217
2020-02-22,0.688875329949454
2020-02-23,0.7301964373925316
2020-02-24,0.6234597200538313
2020-02-25,0.5250604195706801
2020-02-26,0.31580378023520084
2020-02-27,0.3735133583929509
2020-02-28,0.05936847183222242
2020-02-29,-0.06424651393373874
2020-03-01,0.1309699244203914
2020-03-02,-0.17282977183347537
2020-03-03,-0.3334357315065876
2020-03-04,-0.29203029119248386
2020-03-05,-0.47052695748130535
2020-03-06,-0.5970648237300806
2020-03-07,-0.880073186617656
2020-03-08,-0.6732700248777854
2020-03-09,-0.7523518502732255
2020-03-10,-0.969786623834879
2020-03-11,-0.870611442110748
2020-03-12,-0.8835262182686434
2020-03-13,-1.037833448929641
2020-03-14,-0.8740293150012897
2020-03-15,-1.022771334855317
2020-03-16,-0.8187861955306136
2020-03-17,-0.8329358435495487
2020-03-18,-0.6889703220304172
2020-03-19,-0.6853238564925864
2020-03-20,-0.6865571436637858
2020-03-21,-0.36730532307015384
2020-03-22,-0.1614412651926092
2020-03-23,-0.28767106112274277
2020-03-24,-0.14447795247101924
2020-03-25,-0.1721763585810304
2020-03-26,0.38966651643435046
2020-03-27,0.1340276265635697
2020-03-28,0.2559883955689186
2020-03-29,0.19870804152446694
2020-03-30,0.7505215555564018
2020-03-31,0.45594617486876315
2020-04-01,0.8879396105226692
2020-04-02,0.7997346102389863
2020-04-03,0.9752298550345654
2020-04-04,0.9045140571865754
2020-04-05,0.898829673844408
2020-04-06,0.9913412437894593
2020-04-07,0.9318435986919053
2020-04-08,0.9091287475200504
2020-04-09,0.7913729707075731
