date,value
2020-01-01,0.45119978830207325
2020-01-02,0.6515844888882206
2020-01-03,0.7366642248209818
2020-01-04,0.7628823376837816
2020-01-05,0.9085503529917794
2020-01-06,0.9717302570497902
2020-01-07,0.9623529936526634
2020-01-08,0.9366031249196467
2020-01-09,0.9903572509606502
2020-01-10,1.001080665493918
2020-01-11,0.8931570984595176
2020-01-12,1.0217039588452197
2020-01-13,0.868832803679494
2020-01-14,0.8942764686356803
2020-01-15,0.8491698066631655
2020-01-16,0.7826296240090929
2020-01-17,0.5055632543556466
2020-01-18,0.3985778765181233
2020-01-19,0.3201549909262982
2020-01-20,0.18205267408782871
2020-01-21,0.13301212408603108
2020-01-22,0.08729991866544151
2020-01-23,-0.22570156569675762
2020-01-24,-0.24873356078427142
2020-01-25,-0.512697808677161
2020-01-26,-0.35469684392242207
2020-01-27,-0.5536628102090251
2020-01-28,-0.71517338707648
2020-01-29,-0.8785786500800584
2020-01-30,-0.8631261482424215
2020-01-31,-0.9208119910669434
2020-02-01,-1.002025869679116
2020-02-02,-0.8819835410488635
2020-02-03,-1.016007897735323
2020-02-04,-0.9313118696592972
2020-02-05,-0.8691113963370524
2020-02-06,-0.8879606084997455
2020-02-07,-0.9329682117433299
2020-02-08,-0.8823454932361081
2020-02-09,-0.7109496062370173
2020-02-10,-0.684301016684005
2020-02-11,-0.5542053846551098
2020-02-12,-0.32684289443810594
2020-02-13,-0.3391113060849408
2020-02-14,-0.0756702576653511
2020-02-15,0.04532156702867969
2020-02-16,-0.11086417207208829
2020-02-17,0.2068273136691543
2020-02-18,0.21465184054555037
2020-02-19,0.3840551500581174
2020-02-20,0.5863714917126062
2020-02-21,0.707860399388123
2020-02-22,0.7558139945633106
2020-02-23,0.8571028676896663
2020-02-24,0.9523824652989124
2020-02-25,0.8777507984058167
2020-02-26,1.014323693635629
2020-02-27,0.9219956056769198
2020-02-28,1.0506388749883657
2020-02-29,1.0803975426713004
2020-03-01,0.9862214334623136
2020-03-02,0.8953317649053631
2020-03-03,0.8680465303855668
2020-03-04,0.7152026839299213
2020-03-05,0.614838538346113
2020-03-06,0.762250475014423
2020-03-07,0.3673071008962666
2020-03-08,0.15747519676040955
2020-03-09,0.17756047733059022
2020-03-10,0.1010394952560996
2020-03-11,-0.06247305054080585
2020-03-12,-0.28265221358804343
2020-03-13,-0.4062729171200885
2020-03-14,-0.24522270189619616
2020-03-15,-0.583271110392209
2020-03-16,-0.5918724458981813
2020-03-17,-0.5391560343859678
2020-03-18,-0.8222469198918312
2020-03-19,-0.7368707638598148
2020-03-20,-0.9057586940980571
2020-03-21,-0.9233836123565894
2020-03-22,-0.8425005773825056
2020-03-23,-1.0574151155960818
2020-03-24,-1.0487584777784853
2020-03-25,-1.0135853354428492
2020-03-26,-1.0353336013909977
2020-03-27,-0.7272032164268345
2020-03-28,-1.0228091115913172
2020-03-29,-0.7126827830034617
2020-03-30,-0.6035573719536276
2020-03-31,-0.4124024947206544
2020-04-01,-0.36183348491233686
2020-04-02,-0.38930817914041616
2020-04-03,-0.38658863443916425
2020-04-04,-0.01027838396687331
2020-04-05,-0.10879519882232919
2020-04-06,0.28910521976732195
2020-04-07,0.311093940742417
2020-04-08,0.10602010735343635
2020-04-09,0.4797492218905833
