date,value
2020-01-01,-0.6466149773567087
2020-01-02,-0.6564284039567014
2020-01-03,-0.46268847956245673
2020-01-04,-0.2791581142213212
2020-01-05,-0.22104011718232894
2020-01-06,0.005734142253142116
2020-01-07,0.10840339679434263
2020-01-08,0.10651402944802571
2020-01-09,0.271048505637327
2020-01-10,0.3273476356378757
2020-01-11,0.48060648384780436
2020-01-12,0.5869253457118219
2020-01-13,0.7935750606472312
2020-01-14,0.8841128455868308
2020-01-15,0.8036019272560634
2020-01-16,0.9631745552192087
2020-01-17,0.9425317171191924
2020-01-18,0.9707151018837773
2020-01-19,0.9619303242021928
2020-01-20,1.0218344747173334
2020-01-21,0.9483251675267078
2020-01-22,1.0075617794846847
2020-01-23,0.9387227075542434
2020-01-24,0.9206275604597588
2020-01-25,0.6565979534865287
2020-01-26,0.6909248670381246
2020-01-27,0.6689543987880311
2020-01-28,0.586128119913119
2020-01-29,0.3064645155895201
2020-01-30,0.15647510690122596
2020-01-31,0.1262386411557604
2020-02-01,0.051858420820657565
2020-02-02,-0.27593182304636804
2020-02-03,-0.2832992386948173
2020-02-04,-0.3588405733272613
2020-02-05,-0.6210504690893823
2020-02-06,-0.6516368663496084
2020-02-07,-0.8107784052591056
2020-02-08,-0.8124922489472907
2020-02-09,-0.8526678907717725
2020-02-10,-0.8242125506462761
2020-02-11,-0.9030273994123218
2020-02-12,-0.898386251039554
2020-02-13,-1.0857145621025035
2020-02-14,-1.0262647810103056
2020-02-15,-0.8692679064452705
2020-02-16,-0.9108840350189887
2020-02-17,-0.8777323648379232
2020-02-18,-0.8082193920317483
2020-02-19,-0.5662985462719106
2020-02-20,-0.6790558407107481
2020-02-21,-0.3619203095802056
2020-02-22,-0.27001973765700527
2020-02-23,-0.2800438798771997
2020-02-24,-0.059411111707755704
2020-02-25,-0.2413228891394129
2020-02-26,0.03662642256424285
2020-02-27,0.20408903673546175
2020-02-28,0.27746262487328677
2020-02-29,0.3950339458762669
2020-03-01,0.7679641318106739
2020-03-02,0.6636576323225943
2020-03-03,0.5947481633724802
2020-03-04,0.8367220578635035
2020-03-05,1.0243805812091142
2020-03-06,1.0056974013427626
2020-03-07,0.8903352914911798
2020-03-08,1.0383949251687519
2020-03-09,0.9741686011071473
2020-03-10,1.0403825824186652
2020-03-11,0.8698533305879407
2020-03-12,1.0284093272790698
2020-03-13,0.9059132880058663
2020-03-14,0.8139710341261119
2020-03-15,0.4854583013327579
2020-03-16,0.7491721299706635
2020-03-17,0.584795589343607
2020-03-18,0.5416593808878398
2020-03-19,0.054346667359038446
2020-03-20,0.05499089843636211
2020-03-21,-0.1437449022790991
2020-03-22,0.14314334054330075
2020-03-23,-0.09122467206796618
2020-03-24,-0.2726766680924909
2020-03-25,-0.2427009301246308
2020-03-26,-0.5175811480327153
2020-03-27,-0.5971504356612345
2020-03-28,-0.8133440164818843
2020-03-29,-0.940085130624545
2020-03-30,-1.043629086332727
2020-03-31,-0.7784756924136595
2020-04-01,-1.0317862025046847
2020-04-02,-1.0331840279964435
2020-04-03,-1.0708951598679415
2020-04-04,-0.936141389047513
2020-04-05,-0.8136331601536122
2020-04-06,-0.7877766137325932
2020-04-07,-0.9340444996963795
2020-04-08,-0.5715500323544405
2020-04-09,-0.4794214107160965
