date,value
2020-01-01,-0.5205136361124768
2020-01-02,-0.35630474883843066
2020-01-03,-0.29585326571858783
2020-01-04,-0.16110600796823205
2020-01-05,-0.013753332031495827
2020-01-06,0.037727138709419766
2020-01-07,0.2419398438921458
2020-01-08,0.24861862673307727
2020-01-09,0.4608968561755377
2020-01-10,0.6575173016892455
2020-01-11,0.7057823668028994
2020-01-12,0.7187177061546026
2020-01-13,0.8112547860996522
2020-01-14,0.8746380002777235
2020-01-15,0.996251461208306
2020-01-16,0.9343547256016338
2020-01-17,0.9578851169683404
2020-01-18,0.953089959558027
2020-01-19,1.0681512666265012
2020-01-20,0.8482313145360213
2020-01-21,0.8452241655150294
2020-01-22,0.8814402269730514
2020-01-23,0.8110933036538701
2020-01-24,0.6448151118597166
2020-01-25,0.6082501048266303
2020-01-26,0.3799941340210094
2020-01-27,0.3365016178429814
2020-01-28,0.2593144619391341
2020-01-29,0.09683549088639333
2020-01-30,0.0859836635847857
2020-01-31,-0.1411546692451197
2020-02-01,-0.2681041452090594
2020-02-02,-0.36570847370896586
2020-02-03,-0.45157609812016114
2020-02-04,-0.5829709119400306
2020-02-05,-0.684501942381469
2020-02-06,-0.7779757952415658
2020-02-07,-0.8402936475241792
2020-02-08,-0.9703696191437801
2020-02-09,-1.000097299326537
2020-02-10,-0.9376566320427999
2020-02-11,-1.0103920894809388
2020-02-12,-0.9566520793624562
2020-02-13,-1.0619307491723937
2020-02-14,-0.9071667232453758
2020-02-15,-0.8220189710675998
2020-02-16,-0.7890750594636027
2020-02-17,-0.7490081139358236
2020-02-18,-0.5961343080686393
2020-02-19,-0.5571003599743195
2020-02-20,-0.4163639111511481
2020-02-21,-0.29571271118933745
2020-02-22,-0.10856428672969101
2020-02-23,-0.13592557372509237
2020-02-24,0.04308967852389815
2020-02-25,0.3286765653379402
2020-02-26,0.3576613122136564
2020-02-27,0.4291258929872809
2020-02-28,0.6558519368256271
2020-02-29,0.7603469644564586
2020-03-01,0.7721730026135484
2020-03-02,0.753018784398437
2020-03-03,0.8334038804086349
2020-03-04,0.7732635346211603
2020-03-05,1.0447919076253536
2020-03-06,0.9403138452445361
2020-03-07,0.9989799713245753
2020-03-08,0.9630038812994347
2020-03-09,0.8212768989199877
2020-03-10,0.9646770864445959
2020-03-11,0.9905696207154866
2020-03-12,0.8827347600591313
2020-03-13,0.7086724782496164
2020-03-14,0.5126672048882669
2020-03-15,0.6976086931512089
2020-03-16,0.4274127954064325
2020-03-17,0.477628631852361
2020-03-18,0.4069735504710401
2020-03-19,0.04826010138478949
2020-03-20,-0.00031697201606845776
2020-03-21,-0.22053905925118844
2020-03-22,-0.6067959773337974
2020-03-23,-0.2617831989952778
2020-03-24,-0.729023600625621
2020-03-25,-0.5917697068077432
2020-03-26,-0.6420589421250262
2020-03-27,-0.8618173287776761
2020-03-28,-0.8755693992596935
2020-03-29,-0.9376323791848749
2020-03-30,-0.9181410069365297
2020-03-31,-0.9411169025386296
2020-04-01,-0.9599808225895081
2020-04-02,-1.0351611660013134
2020-04-03,-0.8424598561816113
2020-04-04,-0.800621063613376
2020-04-05,-0.9014220614979106
2020-04-06,-0.8029133303930158
2020-04-07,-0.8744565389395944
2020-04-08,-0.7637173527549079
2020-04-09,-0.6433809383150007
