date,value
2020-01-01,0.7626806368025986
2020-01-02,0.933598858383228
2020-01-03,0.8905879515426108
2020-01-04,0.8886529028944601
2020-01-05,1.0339455127278114
2020-01-06,1.0314851562236298
2020-01-07,0.9660546757120845
2020-01-08,0.8637639386854614
2020-01-09,0.7858668592279079
2020-01-10,0.512655095437167
2020-01-11,0.374323892552194
2020-01-12,0.24356698305808974
2020-01-13,0.08557556548576123
2020-01-14,-0.16530950774372016
2020-01-15,-0.3946803891832029
2020-01-16,-0.5368053803903258
2020-01-17,-0.6722287208902993
2020-01-18,-0.81962454224718
2020-01-19,-0.776451283785548
2020-01-20,-1.0594762003384552
2020-01-21,-0.9089904100776699
2020-01-22,-1.0428306640590106
2020-01-23,-0.8784214778794575
2020-01-24,-0.8778663895909888
2020-01-25,-0.734332066824857
2020-01-26,-0.7769710073030061
2020-01-27,-0.4767010454051047
2020-01-28,-0.3622772371144781
2020-01-29,-0.051726507860994364
2020-01-30,0.05754371727442403
2020-01-31,0.4156713821378826
2020-02-01,0.5737452427876526
2020-02-02,0.5244185504998443
2020-02-03,0.6938083763581764
2020-02-04,0.7466314895220152
2020-02-05,0.9872874365551335
2020-02-06,0.9889868359450945
2020-02-07,1.0861946635647843
2020-02-08,1.0639102324440695
2020-02-09,0.9086432950391448
2020-02-10,0.7202414455514571
2020-02-11,0.7244793063256088
2020-02-12,0.5260478097168407
2020-02-13,0.47697186336316294
2020-02-14,0.12817648431314638
2020-02-15,0.01680245257494308
2020-02-16,-0.2783622605735924
2020-02-17,-0.3981653129930397
2020-02-18,-0.6349834850389917
2020-02-19,-0.8108631393366915
2020-02-20,-0.7724045809920388
2020-02-21,-1.0160309774252418
2020-02-22,-0.8960988537962664
2020-02-23,-0.9843357602137816
2020-02-24,-1.019293077100113
2020-02-25,-0.8706392181257488
2020-02-26,-0.9305606717844201
2020-02-27,-0.7629284380672325
2020-02-28,-0.5657279504139244
2020-02-29,-0.25988056993625286
2020-03-01,-0.06412017087677899
2020-03-02,-0.2772915213177106
2020-03-03,0.07221404067084788
2020-03-04,0.2989929177033181
2020-03-05,0.382095420738749
2020-03-06,0.40713194137823017
2020-03-07,0.8660186172080501
2020-03-08,0.9233861282404736
2020-03-09,0.994008487886087
2020-03-10,1.0883886885013518
2020-03-11,0.8967291329483728
2020-03-12,0.9430019900842322
2020-03-13,1.0177293692283718
2020-03-14,0.8384823399705342
2020-03-15,0.8124591502456292
2020-03-16,0.7276663451235282
2020-03-17,0.4663769396694648
2020-03-18,0.21074134782477558
2020-03-19,0.032891726313302415
2020-03-20,0.02333880841330782
2020-03-21,-0.6264595474542782
2020-03-22,-0.5595496912713316
2020-03-23,-0.6198601983082901
2020-03-24,-0.7600722594595414
2020-03-25,-0.9256489847941491
2020-03-26,-1.001967885353999
2020-03-27,-0.9645409670665327
2020-03-28,-0.9734135457089532
2020-03-29,-0.8082113389918759
2020-03-30,-0.88134845605414
2020-03-31,-0.92777204307068
2020-04-01,-0.8266678197363266
2020-04-02,-0.7137781041867636
2020-04-03,-0.4303361844701791
2020-04-04,-0.398421202017317
2020-04-05,-0.16259492889987218
2020-04-06,0.2516439687966951
2020-04-07,0.5694111423442263
2020-04-08,0.6226587802915465
2020-04-09,0.5020448133447826
