date,value
2020-01-01,0.5579332044189043
2020-01-02,0.6075205995305973
2020-01-03,0.5801856729292694
2020-01-04,0.7869061129428905
2020-01-05,0.8429359037475757
2020-01-06,0.8118867238794062
2020-01-07,1.0342370876488898
2020-01-08,0.9108180200172658
2020-01-09,0.909467846564946
2020-01-10,0.9271022255483164
2020-01-11,1.070304382762541
2020-01-12,0.9166443509844338
2020-01-13,1.0074362004636923
2020-01-14,0.92920337511941
2020-01-15,0.7138308518061541
2020-01-16,0.6714946051182951
2020-01-17,0.5672818942493634
2020-01-18,0.4684084846478026
2020-01-19,0.29766960974562473
2020-01-20,0.09140532388256814
2020-01-21,0.10515116844320685
2020-01-22,0.006129308124890206
2020-01-23,-0.10131843595681155
2020-01-24,-0.25827363370053674
2020-01-25,-0.34270291284622806
2020-01-26,-0.5493545190354046
2020-01-27,-0.6517346710758134
2020-01-28,-0.751218800699874
2020-01-29,-0.7892215799269724
2020-01-30,-0.8751093238904104
2020-01-31,-1.0090130326455382
2020-02-01,-0.85761049942775
2020-02-02,-1.034542469319778
2020-02-03,-0.9569982183282768
2020-02-04,-1.0390841538878477
2020-02-05,-0.9818242917147831
2020-02-06,-1.0196298232584566
2020-02-07,-0.9490415235104672
2020-02-08,-0.8751465860678306
2020-02-09,-0.8063184641002518
2020-02-10,-0.6101650281119034
2020-02-11,-0.4584517163579144
2020-02-12,-0.34608235798605524
2020-02-13,-0.3711581523615042
2020-02-14,-0.2709196757165378
2020-02-15,0.04556964103607354
2020-02-16,0.025705245352406536
2020-02-17,0.10541474101722594
2020-02-18,0.23327310894603842
2020-02-19,0.344222366027052
2020-02-20,0.48190376930019446
2020-02-21,0.614493060486239
2020-02-22,0.5875737427939485
2020-02-23,0.8307434187067032
2020-02-24,0.7243731857231583
2020-02-25,0.8697651222266558
2020-02-26,1.070923262090672
2020-02-27,1.0058817521866197
2020-02-28,1.0730313937880886
2020-02-29,0.9433258089532055
2020-03-01,0.8877166658436015
2020-03-02,0.9632641464829201
2020-03-03,0.8573915910726109
2020-03-04,0.6560543633364841
2020-03-05,0.68184231050778
2020-03-06,0.6632584820362862
2020-03-07,0.5485179997746461
2020-03-08,0.31279168108375005
2020-03-09,0.2524306273848034
2020-03-10,0.264893914996386
2020-03-11,-0.0807879034359758
2020-03-12,-0.048620204387612775
2020-03-13,-0.20725643894371726
2020-03-14,-0.5094392472082072
2020-03-15,-0.3478566602854055
2020-03-16,-0.6597707296578967
2020-03-17,-0.8279858169528649
2020-03-18,-0.7581332476277248
2020-03-19,-0.9208735429430052
2020-03-20,-0.8284523068209475
2020-03-21,-1.0614785782912977
2020-03-22,-0.9629165412315368
2020-03-23,-0.9828237874967876
2020-03-24,-0.9095544481461652
2020-03-25,-0.9817730110240804
2020-03-26,-1.0132843186275062
2020-03-27,-1.037947755487258
2020-03-28,-0.9266615869773239
2020-03-29,-0.8346312491638916
2020-03-30,-0.43368662258976914
2020-03-31,-0.5582403982609877
2020-04-01,-0.45826502697814886
2020-04-02,-0.40706372272538643
2020-04-03,-0.5284085506393577
2020-04-04,0.21090036091930403
2020-04-05,-0.32109624441754664
2020-04-06,-0.09199388178056922
2020-04-07,0.37082612717488894
2020-04-08,0.23385637055047662
2020-04-09,0.5622720526358451
