date,value
2020-01-01,-0.0062905669025916724
2020-01-02,0.1126938665332145
2020-01-03,0.24777975355275178
2020-01-04,0.3454287354524514
2020-01-05,0.5946696976902314
2020-01-06,0.7263835934837256
2020-01-07,0.7578102165991637
2020-01-08,0.8907244838552216
2020-01-09,0.9066846221791358
2020-01-10,0.8682360897478479
2020-01-11,0.9193201035927943
2020-01-12,0.9786497490486699
2020-01-13,1.01213791221722
2020-01-14,0.9519427470025549
2020-01-15,0.9933549477729842
2020-01-16,0.9957587928890748
2020-01-17,0.8340907571648009
2020-01-18,0.770004169967529
2020-01-19,0.7265875390830138
2020-01-20,0.5753455980223315
2020-01-21,0.43348406864388034
2020-01-22,0.41129208990698557
2020-01-23,0.1479853456907869
2020-01-24,0.09033086051939476
2020-01-25,0.028558156188192824
2020-01-26,-0.1908810206862575
2020-01-27,-0.21710431860779084
2020-01-28,-0.29926391412670345
2020-01-29,-0.3179376523597658
2020-01-30,-0.6505517392832334
2020-01-31,-0.6197601670041594
2020-02-01,-0.6410484874375062
2020-02-02,-0.8922318659952234
2020-02-03,-0.9238534168335087
2020-02-04,-0.8548055536118913
2020-02-05,-1.0429142588993117
2020-02-06,-1.0754789934795657
2020-02-07,-0.9034061598473361
2020-02-08,-1.0577171563651233
2020-02-09,-1.0023914700348118
2020-02-10,-0.9940158083694851
2020-02-11,-0.8757994292876696
2020-02-12,-0.8187339290822591
2020-02-13,-0.7919750233082081
2020-02-14,-0.6809588072658058
2020-02-15,-0.2898210247391027
2020-02-16,-0.2862747230868853
2020-02-17,-0.3233875974310576
2020-02-18,0.013123774131915324
2020-02-19,-0.04599792380524326
2020-02-20,0.0571490425057206
2020-02-21,0.3827562392839904
2020-02-22,0.2635627412993713
2020-02-23,0.6144842803433392
2020-02-24,0.5960221562791813
2020-02-25,0.6120979290677526
2020-02-26,0.8157482319775319
2020-02-27,0.8368473451178418
2020-02-28,0.9463605853131546
2020-02-29,0.9329606807161077
2020-03-01,0.9006897563787486
2020-03-02,0.9212598064587267
2020-03-03,0.8837415434978849
2020-03-04,0.9003024775571532
2020-03-05,0.8639447649685326
2020-03-06,0.8795496414486212
2020-03-07,0.9089255443449009
2020-03-08,0.8298057361578892
2020-03-09,0.6140533856591636
2020-03-10,0.7848077490015939
2020-03-11,0.2837375041015785
2020-03-12,0.1473582422391576
2020-03-13,0.004351343560501236
2020-03-14,0.002283010286381143
2020-03-15,-0.12225350859608938
2020-03-16,-0.21854000009155095
2020-03-17,-0.3791557393825537
2020-03-18,-0.37008831164201184
2020-03-19,-0.5252416370618991
2020-03-20,-0.7868706452754123
2020-03-21,-0.6899800058258481
2020-03-22,-0.7486070698770063
2020-03-23,-0.7971235497242231
2020-03-24,-0.9283291598047776
2020-03-25,-0.9665434920120142
2020-03-26,-1.0393167551136029
2020-03-27,-1.028715165998927
2020-03-28,-1.0762811087481858
2020-03-29,-0.956222703676594
2020-03-30,-0.9512403072118132
2020-03-31,-0.776040152272953
2020-04-01,-1.000785299246449
2020-04-02,-0.8768422765733013
2020-04-03,-0.6404783414049122
2020-04-04,-0.6717977871177662
2020-04-05,-0.24264452185069751
2020-04-06,-0.5353848732623963
2020-04-07,-0.08815372881528069
2020-04-08,-0.31150273726729805
2020-04-09,-0.15341230477585938
