date,value
2020-01-01,-0.07796480973870222
2020-01-02,0.09314974490229383
2020-01-03,0.14273153443227582
2020-01-04,0.2611900612548055
2020-01-05,0.3521613404319638
2020-01-06,0.4401797749305215
2020-01-07,0.6412067569585409
2020-01-08,0.8014240903214578
2020-01-09,0.8283719036440915
2020-01-10,0.7596198763691449
2020-01-11,0.9727837633189043
2020-01-12,1.0153425434381544
2020-01-13,0.9015331921053132
2020-01-14,0.986643944593784
2020-01-15,0.9978326428883845
2020-01-16,1.0125906786447973
2020-01-17,0.9301107484511497
2020-01-18,0.8719789830028903
2020-01-19,0.8588238674994685
2020-01-20,0.7208364994666894
2020-01-21,0.5147140840488367
2020-01-22,0.6359082906074389
2020-01-23,0.3867996063191286
2020-01-24,0.2106914833794214
2020-01-25,0.22795345575506382
2020-01-26,0.08226476735215685
2020-01-27,-0.23107319421889244
2020-01-28,-0.29456215389029183
2020-01-29,-0.28805959358140343
2020-01-30,-0.38507157459062547
2020-01-31,-0.6294702797283552
2020-02-01,-0.5755644514024917
2020-02-02,-0.6947778923034258
2020-02-03,-0.9454613557489281
2020-02-04,-0.8902655071974728
2020-02-05,-0.8824565918556828
2020-02-06,-0.9536977725575422
2020-02-07,-1.0045928550224685
2020-02-08,-0.938320975735365
2020-02-09,-1.001712923976256
2020-02-10,-0.9751226570272781
2020-02-11,-1.0503638388666274
2020-02-12,-0.792440162802193
2020-02-13,-0.6496333461526181
2020-02-14,-0.7052299977217669
2020-02-15,-0.6541875891748791
2020-02-16,-0.458678945596496
2020-02-17,-0.6037333205552362
2020-02-18,-0.3955739759024029
2020-02-19,-0.35969997030186673
2020-02-20,-0.0803936595966907
2020-02-21,0.05284057855595209
2020-02-22,0.40367357951977656
2020-02-23,0.4616350996530866
2020-02-24,0.5340337583779657
2020-02-25,0.49924639638551743
2020-02-26,0.6009192302755837
2020-02-27,0.7573364647740801
2020-02-28,0.9268023632077689
2020-02-29,0.8978105798834445
2020-03-01,0.9007725996679559
2020-03-02,0.981136361467725
2020-03-03,0.8710066510171671
2020-03-04,1.0461277293295812
2020-03-05,0.9212834911040684
2020-03-06,1.010236630238268
2020-03-07,0.9327254283898382
2020-03-08,0.8581409759064402
2020-03-09,0.8305131625367566
2020-03-10,0.8728343831704344
2020-03-11,0.5898564734313818
2020-03-12,0.2813154710315084
2020-03-13,0.1855251224488139
2020-03-14,0.15851548787047604
2020-03-15,0.09306928844563284
2020-03-16,0.14411247730492704
2020-03-17,-0.2467989589699035
2020-03-18,-0.3133458838613116
2020-03-19,-0.454891554308666
2020-03-20,-0.47249805465305145
2020-03-21,-0.504827001463189
2020-03-22,-0.7172161678223531
2020-03-23,-0.5792128216999374
2020-03-24,-0.9932710328537647
2020-03-25,-0.9089956296120858
2020-03-26,-1.0313477189809415
2020-03-27,-0.9457720125911769
2020-03-28,-1.0157397259858876
2020-03-29,-1.052900763510502
2020-03-30,-0.9692335340258427
2020-03-31,-0.9074554556560614
2020-04-01,-0.980153089575355
2020-04-02,-0.8835749517853387
2020-04-03,-0.7799242026660932
2020-04-04,-0.8868268776098481
2020-04-05,-0.6580875893929969
2020-04-06,-0.6443311632161948
2020-04-07,-0.14996298540588074
2020-04-08,0.018139619756985297
2020-04-09,0.06779997120191908
